Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,Sentiment_Label,review_length
14169,B0045XE32E,A25QJBK33C4O0R,"terpfan1980 ""Barry""",0.0,2.0,4.0,1299110400.0,The thought of reviewing a doggie treat...,"I have to LOL a bit at the ""How do you rate this item?"" question for this review.  How would ""I"" rate the item?  Do ""I"" like it?  Uh, sure, I feel really emotional about this item and I absolutely love it, can't you just picture me sitting here chewing on one of these treat biscuits?<br /><br />I suppose I shouldn't joke too much here since there's been stories of some people eating dog food for years, but really, I'm the human in the animal+human equation here and my opinion really isn't the one that matters for this product.  What matters is what the doggie thinks, or how she seems to react to being given one of these treats.  It's here that things remain tough though as the family dog behaves like many dogs do -- if it's at all edible, and heck, for a lot of things that aren't (like her stuffed toys that all die quick deaths), she'll have it gone so quickly you question whether she ever even tasted whatever it was you gave her.<br /><br />With that said, these dry biscuits do tend to slow her down a little, at least compared to some of the other treats we might give her.  (For example: <a href=""http://www.amazon.com/gp/product/B000OUOYH6"">Cardinal Laboratories Pet Botanics Training Rewards Treats, Beef 20 Ounces</a>).  Being dry, she's got to slow down a bit and crunch up these treats.  In our case, with a smaller dog (Pomeranian), she really has to crunch things up, even if we break these biscuits apart (they come as breakable bars with two smaller portions in each bar).  A larger dog wouldn't have that much work to do, or at least I doubt they would.  I'll find out a bit later as I intend to take a few of these treats over to my lady friend's house where her much bigger family dog can give them a try.<br /><br />Realistically, the Newman's Own brand is one that I enjoy supporting.  They have a good reputation for me and their products are always good.  These dog treats seem to be yet another good example of that.",positive,1,354
490743,B002HFWNAQ,A1LWCB2EQVPOUT,S. Cain,2.0,2.0,5.0,1234828800.0,I love it with soy milk,"I use this product mixed with chocolate or vanilla Soy Slender, which also has 30% calcium, 25% D, and 7 g fiber.  Of course I love it as it is, but this combo is my favorite.<br /><br />And I will be happy to answer M ""M"" about why.  This is four (4) canisters so it's not that expensive.  The other reason, besides it is good, is that those grocery stores you speak of don't have it. It has become very hard to find.  I can't find it at all any longer and am very happy to order a supply at Amazon.",positive,1,101
44570,B001EQ55RW,A3LXFUB02JG82I,Mecca Girl,0.0,0.0,5.0,1271116800.0,Delicious!  Bye Bye Sweet Cravings!,I'm not even a big fan of dark chocolate but these nuts are delicious! They are the perfect thing to snack on to help rid sweet cravings and they contain the same amount of fat/calories than the plain almonds. They don't even have added sugar!,positive,1,45
11791,B001225KGO,AWU32P0LFLNGJ,"Arnold, Kevin",1.0,1.0,5.0,1332547200.0,Great Flavor! Hard To Find In Stores!,"I've seen a lot of popular chefs use this in recipes but could never find it in the stores. This goes great in marinades, rubs, wings, spreads, etc. A great addition to any spice/seasoning collection!",positive,1,35
378474,B008FHUGNQ,A1L862YXFOMT9T,Redrock Shopper,0.0,1.0,3.0,1283731200.0,Great name; mediocre coffee,"I'm a great 'jet fuel' coffee person. So I figured I'd give ""Jet Fuel"" a try in my Keurig. My favorites are still Emeril's Big Bold and Timothy's Rain Forest Espresso. Unfortunately ""Jet Fuel"" is not as bold and full bodied and leaves a thin aftertaste that is not pleasant to my taste. Definitely will not be on my re-order list.",neutral,0,61
411860,B000CQC05U,A35NDCGJEA6VF3,WoW lover,2.0,2.0,4.0,1269302400.0,Taste before you buy,"A friend of mine raved about this tea and I love Bigelow Earl Grey Tea, so I decided to try it. Now I have six boxes of a tea I don't like as much as Bigelow.  It is too candy-like for my taste; I like a bit more tea flavor. So I would definitely recommend trying it before you buy 6 boxes.",positive,1,62
365269,B001SITWC0,AJMY77NAPOLQ1,"AL ""NA""",2.0,2.0,4.0,1281225600.0,My Beef,"Jack Link's Beef Jerky, Original, 10-Ounce Packages (Pack of 2)<br /><br />Tough and chewiness, dry, not too salty, this is one of my favorites. Since the flavor isn't too strong, i tend to eat too much.",positive,1,36
375557,B000EITV30,A2HVO0FA342HPL,TN,0.0,0.0,5.0,1311292800.0,Fruit and Nut Breakfast Cookie,The 12 individually wrapped cookies came in good condition. This is a great tasting cookie and I like it toasted and not.,positive,1,22
167721,B004VNTTKY,A3W4ZA7IFNU6YC,"Amy Moore ""Mumto3girls1boy""",1.0,1.0,5.0,1313452800.0,Yummy! Not just for burgers and steaks!,"My husband and I have tried these rubs on various things now. On the bottle it gives you the type of ""meat"" it would be good to use on, whether it be ribs, fish, whatever. I'm here to tell you you will want to experiment as these ""bbq rubs"" are good on so much more! My husband likes to put them on everything(including vegetables and in soups and chili)!",positive,1,69
100518,B0007A0APS,A2ELAV6CA8YV2U,Abbye Speaks,3.0,3.0,5.0,1197590400.0,Great Product!,"We've given our dog Zuke's Hip Action for about two years. She had been taking Rimadyl for back problems, but due to some other health problems could no longer take that long term. The Hip Action product is working for her to keep her free from pain and very mobile. It has made a great difference in her quality of life - plus she loves getting her 'treat' every day!",positive,1,70
467775,B000V1O28Y,A304A9NJ8QHL44,"F. Colby ""FGC""",2.0,2.0,2.0,1257552000.0,good idea but....,"Hormel has came up with another shelf stable product. Of course to make it last over a year on the shelf it has to have lots of preservitive ingredients. I sampled one and found they are very salty and tastless. I bought these thinking they would sell in my little store (I sell mostly to senior citizens) being convienant for Senior Citizens to prepare a quick dinner. I was wrong. They are still on the shelf, and I will probably wind up trying to get rid of them at a loss or give away.",negative,-1,94
43709,B0049ZCF9G,A2D1FG0PPEWPCG,"S. McDonough ""Cheaper is Better""",0.0,0.0,5.0,1269561600.0,Healthy option,"These almonds taste good, not as well flavored as the cinnamon or vanilla flavored but a decent change of pace.  A little plain though.",positive,1,24
457008,B001HYB2P0,A1EGK9MMZ18MC7,sm0kie,2.0,2.0,5.0,1322956800.0,My dog likes dinner again!,"I have 2 dogs.  One that will eat anything, and one that is very picky.  I tried a bunch of other brands but the picky one would never like eating.  I finally found the best food, this brand!  He will devour this like no other.<br /><br />Since starting this food, I have also noticed the dogs are less itchy and in general are healthier.  This is much better than my previous brand, Eukanuba.",positive,1,73
396107,B001EQ4EC4,A2ZL2VZC5Q6Z9Z,K in CLE,0.0,0.0,5.0,1296950400.0,My favorite,I tried Millstone Coffee about 5 years ago and I've been hooked every since. The best coffee that I've ever had.,positive,1,21
464093,B000MMO8W2,A2OLM4KU1WEPVR,timo,2.0,2.0,3.0,1330646400.0,genco  e.v.o.,"a decent product at this price level, but will disappoint anyone expecting a flavorful evo, or one which is good for a salad dressing. the good news is it's price, and the fact it has a rich, buttery taste, and appears to have a relatively high burning temp., so it is good for saute'ing.",neutral,0,54
468675,B001BF3FGY,AMM17043LKFGY,G. Wynn,1.0,1.0,5.0,1267488000.0,Small packages. Great if that is what you want.,Ordered this to use as handouts for a presentation. Was great for that. The packages are small. Most have 5-6 bears in them though a couple had only 3-4. Also my tub of 72 actually only contained 69 packages.,positive,1,39
26254,B0007A0PX0,A2IUXP7OO5B1RE,"Jennifer I. Seiden ""Pixxiejixi's Books""",1.0,3.0,5.0,1168387200.0,I LOve Green Tea,"I Love Green Tea, and this powdered Green Tea mix is very soothing. also you can prepare it in so many different ways. You can make smoothies, milkshakes, whatever.  And of course it is so healthy",positive,1,36
14820,B000SW4NZI,AF0EOXZFDQ03P,"Lizzy ""movie buff""",0.0,0.0,5.0,1348704000.0,Great Taste!,"If you used to buy Old El Paso Refried Beans with Sausage and liked that product, which they do not produce anymore, this is the next best thing. I tried these and they are very good, better than any home made stuff I tried to do. I tried special ordering with my local grocery, but they said they could not get the product in and Amazon has a better price than the website for Latin Products. I would definitely recommend this product and will purchase again.",positive,1,86
5301,B003OJLCXI,A1GONVY0USWTZX,"Flashoflight ""Steve""",2.0,2.0,5.0,1280188800.0,"Should be called ""Toasty Tasty Cherry""","Since Republic of Tea discontinued their Bing Cherry Vanilla tea, I was looking for a replacement.  The flavor of this tea is very different from Republics - it's better.  The smell is very rich, like toasted vanilla and cherry.  It almost has a coffee smell, but not quite.  I don't like coffee, but this tea is incredible.  Glad I found it.  Best of all, the price!",positive,1,66
548957,B0042GUIN2,A2U92C56GTWJI2,"John Francis Quinn ""lisa holmes""",0.0,0.0,5.0,1326067200.0,wonderful!!,"i grew up in calif. where see's was born, and it has been a tradition in our family for generations. they are absolute quality! i ordered some last march and they were unusually damaged in shipment. i waited until now, 10 months later, to let them know. i did not expect a refund of course. i couldn't believe it when they offered to send me out new chocolates!! that is 1st class service for a 1st class product. i am in france now and i would rather eat see's than a french chocolate any day of the week.",positive,1,98
45697,B0041NYV8E,A1H6JP5UC5WVT7,Edward Durney,0.0,0.0,2.0,1328313600.0,Didn't tickle my taste buds,"Although touted as an all natural beverage, it did not taste that way. I caught what seemed a taste of an artificial sweetener. The maker says it is sweetened by honey, glucose and sucrose. Not anything artificial there. My tongue must have misled me.<br /><br />It matters little, though, since I did not like the taste. I'm fond of ginger, of honey, and of lemon in hot drinks. So I thought this one would tickle my taste buds. But no.",negative,-1,80
396535,B001M08XA6,ACDX2DFZKBX2G,Someone,0.0,0.0,5.0,1346198400.0,It's delicious.,Good product. It's tasty and it's healthy for you. Great texture compared to other whole wheat pasta. Good amount of pasta in one bag.,positive,1,24
492363,B0000GHNWM,A39NTI5NUNFJ48,Lee Harstad,5.0,5.0,5.0,1180310400.0,If there were any more stars to give that 5 stars...,"I would give it.  This hot sauce is the best hot sauce that has ever been made with human hands.  To compare this to Tabasco is an utter mockery, but that is the most common ""hot sauce"" that most Americans have experienced, so that is the one that I will compare it to.  Anyone that would try to genuinely compare the two should have a CAT scan done.  A 7 out of 10 as far as hotness, Tapatio can go on anything that you need to make spicy and tasty.  Try putting a couple of squirts of this Mexican nectar in a bag of Doritos and you WILL NOT be able to put them down.  Buy the 32 oz. size, you will not regret it!",positive,1,125
